"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"Q5TBB1","RNASEH2B","Ribonuclease H2 subunit B",0.954831623495512,-0.00613314317151836,-0.00184626006232876,0.965476658464803,0.0152582213382088,"Unchanged"
"Q5TC12","ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1",1.31945537306768e-08,0.452438335024547,0.136197510030658,4.68573203841087e-08,7.3292225509006,"Unchanged"
"Q5TC84","OGFRL1","Opioid growth factor receptor-like protein 1",9.28276115279263e-05,0.523599642459969,0.157619198099386,0.000213928694838514,3.66973095841956,"Unchanged"
"Q5TCQ9","MAGI3","Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3",0.367870202041135,0.104162217830382,0.0313559519818305,0.431099847444669,0.365422130831916,"Unchanged"
"Q5TCY1","TTBK1","Tau-tubulin kinase 1",3.67518083176027e-13,0.641439993233942,0.193092678381918,2.12169359073061e-12,11.6733173355447,"Unchanged"
"Q5TCZ1","SH3PXD2A","SH3 and PX domain-containing protein 2A",3.10648736217597e-10,0.484583996409289,0.145874318337923,1.33000107996764e-09,8.87614800638344,"Unchanged"
"Q5TDH0","DDI2","Protein DDI1 homolog 2",7.39589797000231e-21,0.821185720364539,0.247201533840661,1.11067374089817e-19,18.9544134958175,"Unchanged"
"Q5TEC6","H3-7","Histone H3-7",1.60698221957727e-17,-2.31680731599684,-0.697428496288808,1.55793648938764e-16,15.8074502506883,"Downregulated"
"Q5TEU4-2","NDUFAF5","Isoform 2 of Arginine-hydroxylase NDUFAF5, mitochondrial",0.545319988325161,0.053574206091592,0.0161274430274532,0.608431641231036,0.215788208730282,"Unchanged"
"Q5TF21","MTCL3","Microtubule cross-linking factor 3",0.000290509462721696,0.186897713837169,0.056261817986011,0.000624020481938501,3.20480115543474,"Unchanged"
"Q5TFE4","NT5DC1","5'-nucleotidase domain-containing protein 1",0.654797889814546,0.0430199494535852,0.0129502951974775,0.710790843227034,0.148258175635428,"Unchanged"
"Q5TGY3","AHDC1","Transcription factor Gibbin",0.0397375611983632,0.233723238470976,0.0703577054634895,0.0594939849620482,1.22552694065536,"Unchanged"
"Q5TH69","ARFGEF3","Brefeldin A-inhibited guanine nucleotide-exchange protein 3",6.71746375612916e-37,1.05205007999022,0.316698631017746,1.18726865823073e-34,33.9254509966434,"Upregulated"
"Q5THJ4","VPS13D","Intermembrane lipid transfer protein VPS13D",5.40932678654038e-06,0.318749206954014,0.0959530723872644,1.43963280075764e-05,4.84174826689148,"Unchanged"
"Q5TZA2","CROCC","Rootletin",3.15261820427429e-06,-0.355941750238076,-0.107149143530798,8.60974535739408e-06,5.0650096930892,"Unchanged"
"Q5U4P2","ASPHD1","Aspartate beta-hydroxylase domain-containing protein 1",0.00121628047477517,0.319817095142808,0.0962745387641065,0.00239196043156213,2.62124600883762,"Unchanged"
"Q5U5Q3","MEX3C","RNA-binding E3 ubiquitin-protein ligase MEX3C",0.0551619816452037,0.213548774411305,0.0642845866350837,0.079713111002178,1.09847024111829,"Unchanged"
"Q5U5R9","HECTD2","Probable E3 ubiquitin-protein ligase HECTD2",0.302414350451141,0.0929523215795651,0.0279814369620534,0.363477265503001,0.439522747873356,"Unchanged"
"Q5U5X0","LYRM7","Complex III assembly factor LYRM7",0.844653868173841,0.0256140084844381,0.00771058486300759,0.876177443690336,0.0574079314898602,"Unchanged"
"Q5UCC4","EMC10","ER membrane protein complex subunit 10",0.896952092161052,0.0195348916132954,0.00588058833764665,0.919706337783149,0.036350820740594,"Unchanged"
"Q5UIP0","RIF1","Telomere-associated protein RIF1",0.758568249914978,0.0324734712366235,0.00977548890555523,0.802334041225095,0.0956447812705357,"Unchanged"
"Q5VIR6","VPS53","Vacuolar protein sorting-associated protein 53 homolog",4.32951115602997e-12,0.388661262427681,0.116998698143362,2.2557309447101e-11,10.646712702648,"Unchanged"
"Q5VSL9","STRIP1","Striatin-interacting protein 1",0.315033772571939,-0.0786641488140374,-0.0236802683764004,0.375957028105675,0.424861792101864,"Unchanged"
"Q5VSY0","GKAP1","G kinase-anchoring protein 1",0.0866945254505477,0.196064630572908,0.0590213348912226,0.120117661091583,0.920393132890877,"Unchanged"
"Q5VT25","CDC42BPA","Serine/threonine-protein kinase MRCK alpha",0.000480816444850034,0.247979167604041,0.0746491677486021,0.00100128935176776,2.99944040232368,"Unchanged"
"Q5VT52","RPRD2","Regulation of nuclear pre-mRNA domain-containing protein 2",0.977034234067362,0.00258205847642312,0.000777277051961784,0.983533955755078,0.00721064180209698,"Unchanged"
"Q5VT66","MTARC1","Mitochondrial amidoxime-reducing component 1",4.76593159229411e-08,-0.599881481837413,-0.180582319876419,1.5741047659647e-07,6.80296636615344,"Unchanged"
"Q5VT79","ANXA8L1","Annexin A8-like protein 1",0.341693808587209,-0.193948829085029,-0.0583844151785005,0.404550914220479,0.393026813054125,"Unchanged"
"Q5VTL8","PRPF38B","Pre-mRNA-splicing factor 38B",0.196154621730311,-0.119905193672753,-0.0360950599313975,0.247454942823396,0.606503866890261,"Unchanged"
"Q5VTR2","RNF20","E3 ubiquitin-protein ligase BRE1A",0.953849280593322,-0.00639950527800881,-0.00192644304609063,0.964766411024178,0.0155778251881551,"Unchanged"
"Q5VU43-13","PDE4DIP","Isoform 13 of Myomegalin",0.619907923042057,-0.0555871904595175,-0.0167334117030015,0.678042734612647,0.168742933239751,"Unchanged"
"Q5VU97","CACHD1","VWFA and cache domain-containing protein 1",0.676426677253278,0.0384940293525027,0.0115878574890731,0.730244179531221,0.136531895919009,"Unchanged"
"Q5VUB5","FAM171A1","Protein FAM171A1",0.50792895693998,0.0508627610290073,0.0153112167320201,0.572832837072526,0.241972094487484,"Unchanged"
"Q5VUJ6","LRCH2","Leucine-rich repeat and calponin homology domain-containing protein 2",0.112106284870412,0.178173350597078,0.0536355229576753,0.150809645123293,0.821570882008214,"Unchanged"
"Q5VUM1","SDHAF4","Succinate dehydrogenase assembly factor 4, mitochondrial",7.22145079129012e-08,0.470177258886998,0.141537458204055,2.33696996734098e-07,6.63134686873824,"Unchanged"
"Q5VV42","CDKAL1","Threonylcarbamoyladenosine tRNA methylthiotransferase",0.655265556257513,-0.0412949672716989,-0.0124310238187438,0.711025839373054,0.148114616298049,"Unchanged"
"Q5VVQ6","YOD1","Ubiquitin thioesterase OTU1",0.000665909892352213,0.416510582465802,0.125382178833682,0.00135722293316917,2.86734881063562,"Unchanged"
"Q5VW32","BROX","BRO1 domain-containing protein BROX",3.9403740447959e-19,-0.996361083684568,-0.299934572701325,4.75719704512914e-18,17.322648859545,"Unchanged"
"Q5VW36","FOCAD","Focadhesin",0.0180565445926962,0.234091200350623,0.0704684730265241,0.0289787571309557,1.53792024490841,"Unchanged"
"Q5VW38","GPR107","Protein GPR107",0.0749181200363756,0.174076543077977,0.0524022610079641,0.105361601641996,0.977317636119601,"Unchanged"
"Q5VWJ9","SNX30","Sorting nexin-30",1.98798395566173e-16,0.751645107262295,0.226267723380021,1.68343653640987e-15,14.7738032513617,"Unchanged"
"Q5VWN6","TASOR2","Protein TASOR 2",9.85103328526149e-08,-0.98032284056544,-0.295106580444716,3.13832586097866e-07,6.50330196442102,"Unchanged"
"Q5VWP3","MLIP","Muscular LMNA-interacting protein",0.00171979296139814,-0.411010647035483,-0.123726533294942,0.00330578161821455,2.48072583955373,"Unchanged"
"Q5VWQ8","DAB2IP","Disabled homolog 2-interacting protein",0.231924175223256,0.0701362402077566,0.0211131120856289,0.287527579103221,0.541320492268616,"Unchanged"
"Q5VWW1","C1QL3","Complement C1q-like protein 3",3.63109514248073e-35,1.43789889742279,0.432850698856425,4.46948907448565e-33,32.3497421200031,"Upregulated"
"Q5VWX1","KHDRBS2","KH domain-containing, RNA-binding, signal transduction-associated protein 2",0.178266499898272,0.149675585053216,0.0450568407195734,0.22768037498588,0.642674401983244,"Unchanged"
"Q5VWZ2","LYPLAL1","Lysophospholipase-like protein 1",0.000427295543322113,-0.207255161909583,-0.0623900204909794,0.000896059683638371,3.0476630624232,"Unchanged"
"Q5VYK3","ECPAS","Proteasome adapter and scaffold protein ECM29",3.49450664725179e-10,0.466645391835842,0.14047426028096,1.48730661768274e-09,8.82759948968881,"Unchanged"
"Q5VZ19","TDRD10","Tudor domain-containing protein 10",0.204307311243532,0.271274713398429,0.0816618257980769,0.256565912989919,0.590801043922688,"Unchanged"
"Q5VZ89","DENND4C","DENN domain-containing protein 4C",0.00317151751447475,-0.311125290623091,-0.0936580448872239,0.00582967206060652,2.23435587513375,"Unchanged"
"Q5VZE5","NAA35","N-alpha-acetyltransferase 35, NatC auxiliary subunit",0.20342573711613,0.101677818790921,0.030608073349754,0.255551960259065,0.59252078335899,"Unchanged"
"Q5VZK9","CARMIL1","F-actin-uncapping protein LRRC16A",0.000469867983940397,0.286136374206018,0.0861356314865449,0.000980860088825304,3.00839293653907,"Unchanged"
"Q5VZM2","RRAGB","Ras-related GTP-binding protein B",0.0398134569241376,0.227879375635255,0.0685985274593915,0.059568951286755,1.22498004560175,"Unchanged"
"Q5VZP5","STYXL2","Serine/threonine/tyrosine-interacting-like protein 2",0.00150329057400681,0.296674503621462,0.0893079245387825,0.00291296332076288,2.53566498385519,"Unchanged"
"Q5W0V3","FHIP2A","FHF complex subunit HOOK interacting protein 2A",2.95321155400615e-07,0.370610575691333,0.111564899993388,8.95972149725544e-07,6.04770548967771,"Unchanged"
"Q5W0Z9","ZDHHC20","Palmitoyltransferase ZDHHC20",0.0175552052022701,-0.280016121363119,-0.0842932517997846,0.0282596986126221,1.54883247417795,"Unchanged"
"Q5W111","SPRYD7","SPRY domain-containing protein 7",3.12064307274424e-05,0.388823778707703,0.117047620418433,7.63328342811427e-05,4.11728861172022,"Unchanged"
"Q5XKL5-4","BTBD8","Isoform 4 of BTB/POZ domain-containing protein 8",2.51718225156248e-10,0.74056599514012,0.222932578305922,1.09125391572454e-09,8.9620741849134,"Unchanged"
"Q5XPI4","RNF123","E3 ubiquitin-protein ligase RNF123",5.10308759058858e-09,0.485917179094778,0.146275646315955,1.89932952278224e-08,7.72139968112349,"Unchanged"
"Q5XUX1","FBXW9","F-box/WD repeat-containing protein 9",0.390560303348539,0.116078777076878,0.0349431937601329,0.4548288851126,0.342151962087508,"Unchanged"
"Q629K1","TRIQK","Triple QxxK/R motif-containing protein",0.295220575284837,0.187869539710054,0.0565543667243116,0.355637089381053,0.448992952781794,"Unchanged"
"Q63HM9","PLCXD3","PI-PLC X domain-containing protein 3",4.93992007995844e-09,0.567674447395744,0.170887036438094,1.84357710401481e-08,7.73433869415881,"Unchanged"
"Q63HN8","RNF213","E3 ubiquitin-protein ligase RNF213",0.0138139818042914,-0.245067942231508,-0.0737728015873315,0.0226322179268165,1.64527288368653,"Unchanged"
"Q63HR2","TNS2","Tensin-2",0.0101485632757887,0.257020920224815,0.0773710065008286,0.0169956381584091,1.76966252372745,"Unchanged"
"Q63ZY3","KANK2","KN motif and ankyrin repeat domain-containing protein 2",1.49362701936278e-05,-0.604441563019113,-0.181955041094773,3.7879216499145e-05,4.4215990126048,"Unchanged"
"Q641Q2","WASHC2A","WASH complex subunit 2A",0.0551293111217457,-0.144456212292874,-0.043485652960159,0.0796826046471364,1.09863647823157,"Unchanged"
"Q643R3","LPCAT4","Lysophospholipid acyltransferase LPCAT4",1.09747953208506e-05,0.472139954094166,0.142128288333759,2.82035705953947e-05,4.54969590615888,"Unchanged"
"Q66K14","TBC1D9B","TBC1 domain family member 9B",1.89270319374482e-06,0.221143260241157,0.0665707546715142,5.28408388597937e-06,5.27703029648356,"Unchanged"
"Q66K74","MAP1S","Microtubule-associated protein 1S",0.00122494921744129,0.121327020208597,0.0365230723673175,0.00240694839105554,2.61853322161533,"Unchanged"
"Q66LE6","PPP2R2D","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform",2.4610643272175e-05,0.665789667591779,0.200422660748277,6.0825085720725e-05,4.21591727034599,"Unchanged"
"Q66PJ3","ARL6IP4","ADP-ribosylation factor-like protein 6-interacting protein 4",0.0345226384994723,0.251889575547587,0.0758263178348921,0.0523113974888684,1.28140367772448,"Unchanged"
"Q674X7","KAZN","Kazrin",0.00491468413018187,-0.226153364813367,-0.0680789464291627,0.00871992733831239,2.05948713395521,"Unchanged"
"Q676U5","ATG16L1","Autophagy-related protein 16-1",0.0115693247347499,0.231063710396524,0.0695571077387689,0.0192023489999111,1.71664564133293,"Unchanged"
"Q684P5","RAP1GAP2","Rap1 GTPase-activating protein 2",1.0259388853816e-24,1.07347088480384,0.32314693579791,2.70950066549248e-23,22.5671107379826,"Upregulated"
"Q68CQ7","GLT8D1","Glycosyltransferase 8 domain-containing protein 1",0.0957740788516594,-0.15820264327893,-0.0476237410202866,0.130934297010014,0.882946579184758,"Unchanged"
"Q68CZ2","TNS3","Tensin-3",0.000146958346744736,-0.309817881599434,-0.0932644755545015,0.000328784123372758,3.4830891622332,"Unchanged"
"Q68D91","MBLAC2","Acyl-coenzyme A thioesterase MBLAC2",6.15755851591351e-30,1.0668733622621,0.321160883615777,3.56672696220099e-28,27.4477301352224,"Upregulated"
"Q68DH5","LMBRD2","G-protein coupled receptor-associated protein LMBRD2",2.19316213505539e-13,0.945520901281037,0.284630152812834,1.29430364699801e-12,11.8879638251003,"Unchanged"
"Q68DU8","KCTD16","BTB/POZ domain-containing protein KCTD16",7.96720430251928e-13,1.01164887334307,0.304536655955935,4.47944039618804e-12,11.3487762377937,"Upregulated"
"Q68E01","INTS3","Integrator complex subunit 3",0.601866533316997,-0.079806186575059,-0.0240240559986489,0.661774766973051,0.179289796217091,"Unchanged"
"Q68EM7","ARHGAP17","Rho GTPase-activating protein 17",0.17118185780494,0.117639210481073,0.0354129310210316,0.219889335754835,0.65779583264528,"Unchanged"
"Q69YI7","NAIF1","Nuclear apoptosis-inducing factor 1",0.0365253898611788,0.238109781696155,0.0716781865515449,0.0551038547413232,1.25881801939995,"Unchanged"
"Q69YN2","CWF19L1","CWF19-like protein 1",0.77611785586546,0.0267275221437098,0.00804578587502988,0.81750922684606,0.0875073369603789,"Unchanged"
"Q69YN4","VIRMA","Protein virilizer homolog",0.286728795737871,0.117549507786718,0.0353859278193388,0.347227967150588,0.459385302245493,"Unchanged"
"Q69YQ0","SPECC1L","Cytospin-A",0.638650537939274,0.0361209836178809,0.0108734995418694,0.69556298910024,0.157663534859618,"Unchanged"
"Q69YU3","ANKRD34A","Ankyrin repeat domain-containing protein 34A",4.21379925145001e-10,0.598726826176419,0.180234733887797,1.77324287180982e-09,8.75123177727945,"Unchanged"
"Q69YW2","STUM","Protein stum homolog",2.13840759333403e-17,1.4213297976788,0.427862902832336,2.0359176161397e-16,15.6912397998028,"Upregulated"
"Q6AI08","HEATR6","HEAT repeat-containing protein 6",0.520809129395069,0.0448873280783078,0.0135124321767807,0.585347681219666,0.232586097708534,"Unchanged"
"Q6AZY7","SCARA3","Scavenger receptor class A member 3",0.85159009834742,-0.0194025919805494,-0.00584076217977478,0.882442956691035,0.0543133589089886,"Unchanged"
"Q6BCY4","CYB5R2","NADH-cytochrome b5 reductase 2",2.25812465602088e-06,0.831838285908645,0.250408275600213,6.26620501366825e-06,5.20299540025414,"Unchanged"
"Q6DD88","ATL3","Atlastin-3",5.00789593292431e-05,-0.405041643613937,-0.121929684220835,0.000119568502478861,3.92238320998973,"Unchanged"
"Q6DKI1","RPL7L1","Ribosomal protein uL30-like",0.00300499324375579,-0.287394831360346,-0.0865144648382555,0.00554620250450175,2.2560042773867,"Unchanged"
"Q6DKJ4","NXN","Nucleoredoxin",4.6856027395629e-16,-0.730322291670207,-0.219848916294791,3.76871174840222e-15,14.4238070784872,"Unchanged"
"Q6DKK2","TTC19","Tetratricopeptide repeat protein 19, mitochondrial",0.163905509306475,0.116109953375853,0.034952578761278,0.211553699156801,0.674579376339111,"Unchanged"
"Q6DN03","H2BC20P","Putative histone H2B type 2-C",2.47261358940572e-10,-2.02276257289601,-0.608912208548149,1.07531390989108e-09,8.96846473627612,"Downregulated"
"Q6DN14","MCTP1","Multiple C2 and transmembrane domain-containing protein 1",0.000569174033257088,0.292937305034344,0.0881829156643069,0.00117166336681244,2.93119714850222,"Unchanged"
"Q6DN90-3","IQSEC1","Isoform 3 of IQ motif and SEC7 domain-containing protein 1",4.97669138369677e-22,1.20142977671699,0.361666400475694,8.9102165474862e-21,20.0501117410545,"Upregulated"
"Q6E0U4-16","DMKN","Isoform 16 of Dermokine",0.144939867637789,0.236177572696876,0.0710965336848703,0.189397252630764,0.722626325100185,"Unchanged"
"Q6EEV4","POLR2M","DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5",0.00125852201075832,-0.246625826343955,-0.0742417714349465,0.00247010029047753,2.60728541325177,"Unchanged"
"Q6EMK4","VASN","Vasorin",0.0405814102600265,0.242163370052608,0.0728984382369116,0.0605864546073993,1.21762446076462,"Unchanged"
"Q6F5E8","CARMIL2","Capping protein, Arp2/3 and myosin-I linker protein 2",1.24533070361314e-23,1.17725140729697,0.354387986034021,2.67416340810136e-22,21.5728120581554,"Upregulated"
"Q6FI81","CIAPIN1","Anamorsin",0.0458278016277771,0.114931204352681,0.0345977399479436,0.0673972768551883,1.17135765050707,"Unchanged"
"Q6GMV2","SMYD5","Histone-lysine N-trimethyltransferase SMYD5",0.0363580371611108,-0.306055983985143,-0.092132031531983,0.054875399639049,1.2606223039179,"Unchanged"
"Q6GMV3","PTRHD1","Putative peptidyl-tRNA hydrolase PTRHD1",6.93577672548709e-20,0.647809421422255,0.195010067321828,9.30122742583318e-19,18.0314597364899,"Unchanged"
"Q6GQQ9","OTUD7B","OTU domain-containing protein 7B",0.506412023586724,0.0622457821551423,0.0187378475322636,0.571215525868645,0.243199996772074,"Unchanged"
"Q6GYQ0","RALGAPA1","Ral GTPase-activating protein subunit alpha-1",0.00119718385910632,0.215623559343213,0.0649091591341395,0.00235642157076524,2.62774701037101,"Unchanged"
"Q6H8Q1-8","ABLIM2","Isoform 8 of Actin-binding LIM protein 2",0.113059179188731,0.14869189669801,0.044760721018271,0.151884023026296,0.818487908009844,"Unchanged"
"Q6H8Q1-9","ABLIM2","Isoform 9 of Actin-binding LIM protein 2",1.18927767611145e-11,0.936347319478342,0.281868629522546,5.96629623103074e-11,10.2242951873957,"Unchanged"
"Q6I9Y2","THOC7","THO complex subunit 7 homolog",0.805899439970358,0.020710385196117,0.0062344471657865,0.84231460799328,0.074525667412629,"Unchanged"
"Q6IA69","NADSYN1","Glutamine-dependent NAD(+) synthetase",0.114757067382716,0.171065285301093,0.0514957820924456,0.153775362649506,0.813113240103314,"Unchanged"
"Q6IA86","ELP2","Elongator complex protein 2",6.61642178196928e-09,-0.469746751864859,-0.141407862677048,2.42978131822665e-08,7.61443281140626,"Unchanged"
"Q6IAA8","LAMTOR1","Ragulator complex protein LAMTOR1",2.91610699009169e-11,-0.719556561052407,-0.216608108453595,1.39588371407653e-10,9.85515075967733,"Unchanged"
"Q6IAN0","DHRS7B","Dehydrogenase/reductase SDR family member 7B",0.719023715879339,0.0363782388733354,0.0109509410903034,0.768815417238678,0.114177916241502,"Unchanged"
