"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"Q9BTD8","RBM42","RNA-binding protein 42",0.0367763259613872,-0.187093713693653,-0.0563208198219586,0.0605383650594246,1.21796931207548,"Unchanged"
"Q9BTE1","DCTN5","Dynactin subunit 5",0.459861322566571,-0.0688155504080674,-0.020715544840955,0.540188155496144,0.26745494265701,"Unchanged"
"Q9BTE3","MCMBP","Mini-chromosome maintenance complex-binding protein",0.0174629641956512,-0.209256185014987,-0.0629923884677229,0.031395986489469,1.5031258664772,"Unchanged"
"Q9BTE6","AARSD1","Alanyl-tRNA editing protein Aarsd1",0.919054197174144,-0.00435969510069789,-0.00131239899725937,0.938663591809361,0.0274900269013079,"Unchanged"
"Q9BTL3","RAMAC","RNA guanine-N7 methyltransferase activating subunit",0.00200064576160919,-0.237461771513774,-0.0714831160491528,0.00456033440303313,2.34100330995242,"Unchanged"
"Q9BTN0","LRFN3","Leucine-rich repeat and fibronectin type-III domain-containing protein 3",0.11905406313993,0.121983060973768,0.0367205603160124,0.170010287388344,0.769524798499282,"Unchanged"
"Q9BTT0","ANP32E","Acidic leucine-rich nuclear phosphoprotein 32 family member E",1.24094717038157e-05,-0.399316085879464,-0.120206119600853,4.7786865058325e-05,4.32069145938354,"Unchanged"
"Q9BTU6","PI4K2A","Phosphatidylinositol 4-kinase type 2-alpha",0.00626438561344545,0.218597642205314,0.0658044472852221,0.0125524447771743,1.90127168057072,"Unchanged"
"Q9BTV4","TMEM43","Transmembrane protein 43",9.83695713919633e-11,-0.461712795686602,-0.138989400883543,1.28420730228182e-09,8.89136486491969,"Unchanged"
"Q9BTV5","FSD1","Fibronectin type III and SPRY domain-containing protein 1",0.676236265555632,-0.0261170374944282,-0.00786201168370375,0.738410455434038,0.131702162598123,"Unchanged"
"Q9BTV7","CABLES2","CDK5 and ABL1 enzyme substrate 2",0.0686843421861649,0.195070229784005,0.0587219904260507,0.104581659087527,0.98054447278708,"Unchanged"
"Q9BTW9","TBCD","Tubulin-specific chaperone D",0.0191442305367636,-0.134837368132213,-0.0405900923441826,0.0340808835459482,1.46748915468715,"Unchanged"
"Q9BTX7","TTPAL","Alpha-tocopherol transfer protein-like",0.0214556354470401,0.250342992347894,0.0753607499009947,0.0376607321457722,1.42411124130878,"Unchanged"
"Q9BTY7","HGH1","Protein HGH1 homolog",0.317307498638774,-0.0814049968213881,-0.0245053458401688,0.395372485198314,0.402993557435927,"Unchanged"
"Q9BTZ2","DHRS4","Dehydrogenase/reductase SDR family member 4",9.04832563855177e-08,-0.472657750749302,-0.142284160658609,5.72728270216137e-07,6.24205137931752,"Unchanged"
"Q9BU02","THTPA","Thiamine-triphosphatase",6.51822107114268e-08,-0.403625118409648,-0.12150326764473,4.25474411395706e-07,6.37112655384922,"Unchanged"
"Q9BU23","LMF2","Lipase maturation factor 2",1.89034902117296e-06,-0.784651344446533,-0.236203590816477,8.82803238681923e-06,5.05413608223998,"Unchanged"
"Q9BU61","NDUFAF3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3",4.99407398269329e-06,0.346040192492977,0.104168477645724,2.09903365626249e-05,4.67798059781022,"Unchanged"
"Q9BU89","DOHH","Deoxyhypusine hydroxylase",0.000466420050905295,-0.2390099292636,-0.0719491579698699,0.00125244776427355,2.90224037816397,"Unchanged"
"Q9BUE6","ISCA1","Iron-sulfur cluster assembly 1 homolog, mitochondrial",4.86766545681878e-08,0.347510960247469,0.104611222856482,3.27025516509277e-07,6.48541835973471,"Unchanged"
"Q9BUF5","TUBB6","Tubulin beta-6 chain",0.111361830489321,0.109684130498097,0.0330182133282498,0.160088715163093,0.795639280917241,"Unchanged"
"Q9BUH6","PAXX","Protein PAXX",1.32979936599119e-10,-0.790082632961749,-0.237838571574662,1.66963698174449e-09,8.77737794439918,"Unchanged"
"Q9BUH8","BEGAIN","Brain-enriched guanylate kinase-associated protein",0.00372969255483992,0.252333031144209,0.0759598112712205,0.0079569083195641,2.09925564590232,"Unchanged"
"Q9BUI4","POLR3C","DNA-directed RNA polymerase III subunit RPC3",0.00103004970544697,-0.283023518168111,-0.0851985684469512,0.0025430274425666,2.59464895319789,"Unchanged"
"Q9BUJ2","HNRNPUL1","Heterogeneous nuclear ribonucleoprotein U-like protein 1",0.000585806237896601,-0.366625190244647,-0.110365179429652,0.00153418024233331,2.81412361453805,"Unchanged"
"Q9BUK6","MSTO1","Protein misato homolog 1",3.26324353859827e-06,-0.368894245475587,-0.111048233115983,1.43545231088436e-05,4.8430112312161,"Unchanged"
"Q9BUL5","PHF23","PHD finger protein 23",0.0273959460442575,-0.174730201506445,-0.0525990318018516,0.0466502608900857,1.33114592313275,"Unchanged"
"Q9BUL8","PDCD10","Programmed cell death protein 10",0.607074983561172,-0.0291498677529614,-0.0087749845632796,0.675911462071904,0.170110188750513,"Unchanged"
"Q9BUM1","G6PC3","Glucose-6-phosphatase 3",0.000896509847011328,-0.287268578898218,-0.0864764590601287,0.00225369889695444,2.6471041078668,"Unchanged"
"Q9BUN8","DERL1","Derlin-1",0.0412795011921444,0.176857760704262,0.0532394909379455,0.0669977870773372,1.17393954171668,"Unchanged"
"Q9BUP0","EFHD1","EF-hand domain-containing protein D1",0.0222544805904088,0.240620292723683,0.0724339256752763,0.0388748440723994,1.41033133992349,"Unchanged"
"Q9BUQ8","DDX23","Probable ATP-dependent RNA helicase DDX23",1.20364515816177e-06,-0.6498368998717,-0.195620399150673,5.86755733748875e-06,5.2315426578038,"Unchanged"
"Q9BUR5","APOO","MICOS complex subunit MIC26",3.75434755770998e-14,0.785607571213914,0.236491443756115,1.16048061503565e-12,11.9353621097133,"Unchanged"
"Q9BUT1","BDH2","Dehydrogenase/reductase SDR family member 6",1.6718238717308e-12,-0.766940210009271,-0.230872008093624,3.37943752136082e-11,10.471155578331,"Unchanged"
"Q9BUW7","BBLN","Bublin coiled-coil protein",0.0133906914977609,0.265429873396388,0.0799023536376058,0.0247524903443459,1.60638110022945,"Unchanged"
"Q9BV20","MRI1","Methylthioribose-1-phosphate isomerase",3.30745719587221e-07,-0.417152533896793,-0.12557542547017,1.85805235950669e-06,5.73094205184699,"Unchanged"
"Q9BV23","ABHD6","Monoacylglycerol lipase ABHD6",0.294138748521177,-0.0731271282288262,-0.0220134590936429,0.370725615936456,0.430947404594939,"Unchanged"
"Q9BV35","SLC25A23","Mitochondrial adenyl nucleotide antiporter SLC25A23",0.00707098580448118,0.197366104083853,0.0594131174565792,0.0140179192264276,1.853316446822,"Unchanged"
"Q9BV38","WDR18","WD repeat-containing protein 18",1.69099822521193e-05,-0.46388471437865,-0.139643213557992,6.33136923758058e-05,4.19850235822585,"Unchanged"
"Q9BV44","THUMPD3","tRNA (guanine(6)-N2)-methyltransferase THUMP3",9.08160675167236e-05,-0.313921692730144,-0.0944998458013849,0.000288477029213261,3.53988876303893,"Unchanged"
"Q9BV57","ADI1","Acireductone dioxygenase",0.925733237609618,0.00819164390074167,0.00246593052792115,0.943474517892333,0.0252698251102797,"Unchanged"
"Q9BV73","CEP250","Centrosome-associated protein CEP250",0.514901444121843,-0.0651339572766023,-0.0196072748765535,0.590355231924794,0.228886583544764,"Unchanged"
"Q9BV79","MECR","Enoyl-[acyl-carrier-protein] reductase, mitochondrial",0.000120097910917744,0.249548229421511,0.0751215024207117,0.000369074855085158,3.43288554209709,"Unchanged"
"Q9BV81","EMC6","ER membrane protein complex subunit 6",0.878545507477263,0.0138173142501268,0.00415942604880351,0.908645708179469,0.0416054203820255,"Unchanged"
"Q9BV86","NTMT1","N-terminal Xaa-Pro-Lys N-methyltransferase 1",0.00166185657867699,-0.291376144536041,-0.0877129595262719,0.00388311098197304,2.41082019684265,"Unchanged"
"Q9BVA0","KATNB1","Katanin p80 WD40 repeat-containing subunit B1",1.37884073233489e-05,0.318833752751447,0.0959785232082988,5.27726216989693e-05,4.27759132990639,"Unchanged"
"Q9BVA1","TUBB2B","Tubulin beta-2B chain",0.000110269477559124,-0.710789410293401,-0.213968933098626,0.000342381760727497,3.46548937900185,"Unchanged"
"Q9BVC4","MLST8","Target of rapamycin complex subunit LST8",0.806829894456725,-0.0325911896893789,-0.00981092569087775,0.846753724496073,0.0722428844093021,"Unchanged"
"Q9BVC5","C2orf49","Ashwin",0.00849664476701407,-0.2211278416935,-0.0665661132261798,0.0165257822739921,1.78183797334084,"Unchanged"
"Q9BVC6","TMEM109","Voltage-gated monoatomic cation channel TMEM109",0.939605139297614,-0.00538346203193818,-0.00162058355213157,0.955147496581782,0.0199295582535467,"Unchanged"
"Q9BVG4","PBDC1","Protein PBDC1",6.53089746314701e-12,-0.539356049331281,-0.162362349191538,1.17539102385045e-10,9.92981763020074,"Unchanged"
"Q9BVG8","KIFC3","Kinesin-like protein KIFC3",0.712024479293354,-0.0367430720349562,-0.0110607668153642,0.76759223268206,0.114869428569693,"Unchanged"
"Q9BVG9","PTDSS2","Phosphatidylserine synthase 2",0.00648257472555684,-0.220798872573219,-0.0664670836533281,0.0129632688086055,1.88728547326953,"Unchanged"
"Q9BVJ6","UTP14A","U3 small nucleolar RNA-associated protein 14 homolog A",0.490441554848749,-0.0574134941964015,-0.0172831839089967,0.569031078534326,0.244864013275632,"Unchanged"
"Q9BVJ7","DUSP23","Dual specificity protein phosphatase 23",0.396375643598416,0.0724582290363598,0.0218121003726351,0.476993245692019,0.321487770602347,"Unchanged"
"Q9BVK6","TMED9","Transmembrane emp24 domain-containing protein 9",0.00136891979775487,-0.279695010889942,-0.0841965879154363,0.0032639101231146,2.48626180873337,"Unchanged"
"Q9BVL2","NUP58","Nucleoporin p58/p45",0.00209990424230359,-0.313772412304271,-0.0944549079154316,0.00475826428080165,2.32255144029237,"Unchanged"
"Q9BVL4","SELENOO","Protein adenylyltransferase SelO, mitochondrial",0.0143721002777823,-0.188437296157098,-0.0567252784451037,0.0263265711439685,1.57960570109994,"Unchanged"
"Q9BVM2","DPCD","Protein DPCD",0.0123982706838674,-0.220173638508967,-0.0662788694456774,0.0231163862114954,1.63608005827383,"Unchanged"
"Q9BVM4","GGACT","Gamma-glutamylaminecyclotransferase",0.650454575348793,-0.045024140314613,-0.0135536167636824,0.715998624701251,0.145087811889395,"Unchanged"
"Q9BVP2","GNL3","Guanine nucleotide-binding protein-like 3",0.000179117105315212,-0.322085360536372,-0.0969573546856958,0.000530805763945726,3.27506436983882,"Unchanged"
"Q9BVT8","TMUB1","Transmembrane and ubiquitin-like domain-containing protein 1",6.06176120370517e-06,-0.309267000750579,-0.0930986438949593,2.50652189424953e-05,4.60092849751004,"Unchanged"
"Q9BVV7","TIMM21","Mitochondrial import inner membrane translocase subunit Tim21",0.000251536680248639,-0.213704728093459,-0.0643315333713463,0.000717947137455018,3.14390753174205,"Unchanged"
"Q9BW27","NUP85","Nuclear pore complex protein Nup85",0.0330939453521842,-0.210321832906578,-0.0633131804479077,0.05507401383694,1.25905327064582,"Unchanged"
"Q9BW30","TPPP3","Tubulin polymerization-promoting protein family member 3",0.421820099929086,0.146784169239697,0.0441864378297671,0.502958994777926,0.298467420645057,"Unchanged"
"Q9BW61","DDA1","DET1- and DDB1-associated protein 1",0.0168700307905218,-0.184510650199934,-0.0555432402296446,0.0303933931623279,1.5172208119499,"Unchanged"
"Q9BW62","KATNAL1","Katanin p60 ATPase-containing subunit A-like 1",0.338901126977384,0.0691194321912345,0.0208070223728242,0.418121615939701,0.378697379828997,"Unchanged"
"Q9BW71","HIRIP3","HIRA-interacting protein 3",0.357965373549008,-0.115523467947076,-0.0347760290551964,0.438191319458944,0.35833623003506,"Unchanged"
"Q9BW72","HIGD2A","HIG1 domain family member 2A, mitochondrial",0.534034309957152,0.070326784794478,0.0211704717217434,0.609050049393555,0.21534701724837,"Unchanged"
"Q9BW83","IFT27","Intraflagellar transport protein 27 homolog",0.00581998433929511,-0.218173086258845,-0.0656766432104974,0.0117680117485366,1.92929690670455,"Unchanged"
"Q9BW85","YJU2","Splicing factor YJU2",0.260989170223428,-0.0893371094884898,-0.0268931496819527,0.334821952419521,0.475186075463377,"Unchanged"
"Q9BW91","NUDT9","ADP-ribose pyrophosphatase, mitochondrial",0.546774586736508,0.0423144210690598,0.012737909990943,0.620091679232437,0.207544096241637,"Unchanged"
"Q9BW92","TARS2","Threonine--tRNA ligase, mitochondrial",0.00330199413441286,-0.221985204742916,-0.066824205221228,0.00714619955055192,2.14592486072054,"Unchanged"
"Q9BWD1","ACAT2","Acetyl-CoA acetyltransferase, cytosolic",0.00928088484104256,0.175294598695746,0.0527689322852999,0.0178546299774787,1.74824914577388,"Unchanged"
"Q9BWE0","REPIN1","Replication initiator 1",0.407875421702092,-0.0755772981128056,-0.0227510337231933,0.488698988665483,0.31095855971841,"Unchanged"
"Q9BWF3","RBM4","RNA-binding protein 4",0.000507977064794049,-0.452396446790943,-0.136184900415878,0.00135296982520301,2.86871188920723,"Unchanged"
"Q9BWH2","FUNDC2","FUN14 domain-containing protein 2",0.138800115533469,-0.109302347428729,-0.0329032851725332,0.194738285441116,0.710548658026647,"Unchanged"
"Q9BWH6","RPAP1","RNA polymerase II-associated protein 1",0.000511002672002812,-0.271847433974421,-0.0818342318705844,0.00135945249637799,2.86663596345077,"Unchanged"
"Q9BWJ5","SF3B5","Splicing factor 3B subunit 5",0.465822410280324,-0.0772019488589368,-0.0232401023302567,0.545980934205454,0.262822522705401,"Unchanged"
